ZIP,Pipedrive.Contacts,ZIP.1,Number.of.Schools,HotSpot,lat,long
95688,1,95688,1,0,38.408571,-122.022775
95691,3,95691,1,1,38.627951,-121.593287
95694,2,95694,1,0,38.568866,-122.079781
95695,2,95695,1,0,38.687045,-121.857077
95713,1,95713,1,0,39.111833,-120.877969
95746,3,95746,1,1,38.747526,-121.180092
95747,2,95747,1,0,38.78207,-121.373155
95757,1,95757,1,0,38.344888,-121.431231
95758,0,95758,1,0,38.427813,-121.444696
95765,8,95765,3,1,38.815548,-121.280172
95776,2,95776,1,0,38.698692,-121.699462
95818,2,95818,2,0,38.554487,-121.497058
95820,2,95820,1,0,38.534879,-121.444372
95821,1,95821,1,0,38.625693,-121.384916
95823,2,95823,1,0,38.474099,-121.443454
95825,1,95825,1,0,38.591897,-121.408467
95827,3,95827,2,1,38.55612,-121.32426
95829,2,95829,1,0,38.489546,-121.323452
95831,3,95831,1,1,38.494852,-121.528275
95834,10,95834,3,1,38.635212,-121.518608
95843,7,95843,2,1,38.715463,-121.363422
95926,5,95926,1,1,39.745628,-121.843834
95932,1,95932,1,0,39.266469,-121.978604
95945,4,95945,2,1,39.196387,-120.972289
95949,1,95949,1,0,39.09923,-121.138848
95963,2,95963,1,0,39.736174,-122.259482
95969,2,95969,1,0,39.716846,-121.64618
95988,2,95988,1,0,39.491654,-122.26208
95991,1,95991,1,0,38.994127,-121.594574
96001,1,96001,1,0,40.601778,-122.454973
96002,1,96002,1,0,40.527834,-122.318749
96003,1,96003,1,0,40.751937,-122.230678
96007,1,96007,1,0,40.458029,-122.27783
96013,1,96013,1,0,40.973657,-121.692399
96039,1,96039,1,0,41.687905,-123.483269
96041,1,96041,1,0,40.525724,-123.193917
96067,1,96067,1,0,41.314337,-122.380798
96073,1,96073,1,0,40.603066,-122.186657
96080,1,96080,1,0,40.18189,-122.377104
96094,1,96094,1,0,41.445101,-122.593581
96097,1,96097,1,0,41.756147,-122.659466
96122,1,96122,1,0,39.825228,-120.477053
96130,2,96130,2,0,40.551757,-120.675673
96145,1,96145,1,0,39.14829,-120.170908
96150,3,96150,1,1,38.869825,-120.008594
96161,2,96161,2,0,39.313089,-120.207783
96731,4,96731,1,1,21.677723,-157.968346
96732,2,96732,1,0,20.883783,-156.462641
96740,1,96740,1,0,19.75682,-155.919968
96749,1,96749,1,0,19.621282,-154.989735
96750,1,96750,1,0,19.531994,-155.714828
96755,2,96755,1,0,20.196906,-155.789908
96782,1,96782,1,0,21.417374,-157.936867
96786,1,96786,1,0,21.56406,-157.979307
96792,1,96792,1,0,21.468626,-158.166919
96796,1,96796,1,0,22.094055,-159.718749
96818,1,96818,1,0,21.343331,-157.941721
96819,1,96819,1,0,21.347117,-157.877317
96822,1,96822,1,0,21.320208,-157.810759
97002,1,97002,1,0,45.240483,-122.793841
97005,1,97005,1,0,45.490959,-122.803586
97006,1,97006,1,0,45.51702,-122.85983
97008,8,97008,2,1,45.46019,-122.804198
97030,4,97030,2,1,45.509203,-122.433468
97045,2,97045,1,0,45.320277,-122.536467
97062,4,97062,1,1,45.369302,-122.762307
97103,1,97103,1,0,46.133918,-123.710609
97106,2,97106,1,0,45.665687,-123.118974
97116,2,97116,1,0,45.580822,-123.165693
97123,2,97123,1,0,45.440165,-122.980083
97124,1,97124,1,0,45.569079,-122.946701
97137,1,97137,1,0,45.219509,-122.948493
97140,1,97140,1,0,45.35308,-122.865845
97141,1,97141,1,0,45.507531,-123.737139
97205,1,97205,1,0,45.520562,-122.710231
97214,1,97214,1,0,45.514672,-122.643014
97220,4,97220,2,1,45.550024,-122.559297
97224,10,97224,1,1,45.405495,-122.795053
97229,1,97229,1,0,45.551031,-122.809275
97233,1,97233,1,0,45.515307,-122.502168
97266,1,97266,1,0,45.482967,-122.557619
97301,1,97301,1,0,44.94878,-123.003655
97302,2,97302,1,0,44.903103,-123.064528
97304,1,97304,1,0,45.006596,-123.111691
97305,1,97305,1,0,45.014338,-122.928719
97321,2,97321,1,0,44.65345,-123.139526
97330,1,97330,1,0,44.647997,-123.259576
97338,2,97338,1,0,44.926618,-123.347413
97348,2,97348,1,0,44.383294,-123.122261
97351,1,97351,1,0,44.815295,-123.129486
97370,2,97370,1,0,44.563748,-123.445455
97378,1,97378,1,0,45.070797,-123.421071
97383,3,97383,1,1,44.794464,-122.721862
97392,2,97392,1,0,44.795611,-122.930376
97401,1,97401,1,0,44.067988,-123.080181
97402,2,97402,1,0,44.047736,-123.230905
97405,2,97405,1,0,43.939557,-123.192759
97411,1,97411,1,0,43.075636,-124.359381
97420,2,97420,1,0,43.350966,-124.136922
97424,2,97424,1,0,43.74081,-123.018593
97435,1,97435,1,0,43.690204,-123.328474
97459,1,97459,1,0,43.484217,-124.182735
97466,1,97466,1,0,42.848945,-124.085233
97477,1,97477,1,0,44.058465,-123.011597
97478,1,97478,1,0,44.089122,-122.842278
97501,1,97501,1,0,42.265992,-122.900842
97502,2,97502,2,0,42.414575,-122.954534
97520,2,97520,1,0,42.182373,-122.577113
97524,1,97524,1,0,42.467469,-122.647705
97701,2,97701,2,0,43.897567,-121.858605
97734,1,97734,1,0,44.542438,-121.336146
97741,1,97741,1,0,44.657725,-121.054464
97759,2,97759,1,0,44.34419,-121.695502
97827,1,97827,1,0,45.575424,-117.83805
97884,1,97884,1,0,44.455341,-118.222234
97906,2,97906,1,0,43.537039,-117.774678
97910,1,97910,1,0,42.749076,-117.511459
97913,1,97913,1,0,43.613589,-117.323286
98002,3,98002,2,1,47.308286,-122.216812
98003,3,98003,2,1,47.303057,-122.317755
98004,1,98004,1,0,47.618337,-122.205341
98005,1,98005,1,0,47.614533,-122.168798
98006,2,98006,1,0,47.557627,-122.151005
98008,1,98008,1,0,47.605662,-122.099354
98012,7,98012,2,1,47.841376,-122.198939
98026,2,98026,1,0,47.840735,-122.33266
98037,1,98037,1,0,47.839217,-122.285452
98043,3,98043,1,1,47.791111,-122.30779
98045,1,98045,1,0,47.388327,-121.606221
98055,1,98055,1,0,47.446982,-122.201521
98092,2,98092,1,0,47.287074,-122.113839
98115,3,98115,1,1,47.685746,-122.281589
